Gm#,Date,,HomeTeam,AwayTeam,W/L,R,RA,Inn,HomeWL,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,HomeStreak,Orig. Scheduled,HomeGame,Index,year
52,202305250,preview,NYY,BAL,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,747,2023
50,202305250,preview,SEA,OAK,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,748,2023
51,202305250,preview,COL,MIA,3:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,749,2023
51,202305250,preview,ATL,PHI,7:20 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,750,2023
49,202305250,preview,CHC,NYM,7:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,751,2023
50,202305250,preview,MIL,SFG,7:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,752,2023
50,202305250,preview,WSN,SDP,4:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,753,2023
50,202305250,preview,CIN,STL,12:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,754,2023
49,202305250,preview,DET,CHW,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,755,2023
52,202305250,preview,TBR,TOR,1:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,756,2023
51,202305260,preview,SEA,PIT,10:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,757,2023
50,202305260,preview,CLE,STL,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,758,2023
52,202305260,preview,KCR,WSN,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,759,2023
50,202305260,preview,CHC,CIN,2:20 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,760,2023
51,202305260,preview,BAL,TEX,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,761,2023
52,202305260,preview,ATL,PHI,7:20 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,762,2023
51,202305260,preview,MIL,SFG,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,763,2023
52,202305260,preview,COL,NYM,8:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,764,2023
51,202305260,preview,ARI,BOS,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,765,2023
51,202305260,preview,MIN,TOR,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,766,2023
53,202305260,preview,TBR,LAD,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,767,2023
50,202305260,preview,DET,CHW,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,768,2023
53,202305260,preview,OAK,HOU,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,769,2023
52,202305260,preview,LAA,MIA,9:38 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,770,2023
53,202305260,preview,NYY,SDP,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,771,2023
53,202305270,preview,ATL,PHI,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,772,2023
54,202305270,preview,OAK,HOU,4:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,773,2023
53,202305270,preview,KCR,WSN,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,774,2023
52,202305270,preview,ARI,BOS,7:15 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,775,2023
51,202305270,preview,DET,CHW,1:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,776,2023
51,202305270,preview,CHC,CIN,7:15 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,777,2023
53,202305270,preview,LAA,MIA,10:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,778,2023
54,202305270,preview,TBR,LAD,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,779,2023
51,202305270,preview,CLE,STL,7:15 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,780,2023
53,202305270,preview,COL,NYM,9:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,781,2023
52,202305270,preview,MIN,TOR,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,782,2023
54,202305270,preview,NYY,SDP,1:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,783,2023
52,202305270,preview,BAL,TEX,4:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,784,2023
52,202305270,preview,MIL,SFG,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,785,2023
52,202305270,preview,SEA,PIT,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,786,2023
54,202305280,preview,COL,NYM,3:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,787,2023
53,202305280,preview,MIL,SFG,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,788,2023
53,202305280,preview,SEA,PIT,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,789,2023
53,202305280,preview,MIN,TOR,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,790,2023
54,202305280,preview,KCR,WSN,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,791,2023
52,202305280,preview,CLE,STL,1:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,792,2023
52,202305280,preview,DET,CHW,1:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,793,2023
55,202305280,preview,OAK,HOU,4:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,794,2023
55,202305280,preview,NYY,SDP,1:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,795,2023
54,202305280,preview,LAA,MIA,4:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,796,2023
54,202305280,preview,ATL,PHI,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,797,2023
52,202305280,preview,CHC,CIN,2:20 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,798,2023
53,202305280,preview,BAL,TEX,1:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,799,2023
53,202305280,preview,ARI,BOS,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,800,2023
55,202305280,preview,TBR,LAD,11:35 am,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,801,2023
55,202305290,preview,SFG,PIT,5:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,802,2023
56,202305290,preview,STL,KCR,2:15 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,803,2023
56,202305290,preview,CHW,LAA,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,804,2023
56,202305290,preview,OAK,ATL,8:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,805,2023
55,202305290,preview,LAD,WSN,9:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,806,2023
53,202305290,preview,CHC,TBR,2:20 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,807,2023
54,202305290,preview,ARI,COL,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,808,2023
54,202305290,preview,SEA,NYY,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,809,2023
53,202305290,preview,DET,TEX,1:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,810,2023
54,202305290,preview,BAL,CLE,1:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,811,2023
53,202305290,preview,HOU,MIN,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,812,2023
56,202305300,preview,LAD,WSN,10:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,813,2023
57,202305300,preview,STL,KCR,7:45 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,814,2023
54,202305300,preview,HOU,MIN,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,815,2023
56,202305300,preview,NYM,PHI,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,816,2023
57,202305300,preview,CHW,LAA,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,817,2023
54,202305300,preview,CHC,TBR,8:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,818,2023
55,202305300,preview,MIA,SDP,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,819,2023
56,202305300,preview,SFG,PIT,9:45 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,820,2023
57,202305300,preview,OAK,ATL,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,821,2023
54,202305300,preview,BOS,CIN,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,822,2023
55,202305300,preview,TOR,MIL,7:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,823,2023
54,202305300,preview,DET,TEX,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,824,2023
55,202305300,preview,ARI,COL,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,825,2023
55,202305300,preview,BAL,CLE,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,826,2023
55,202305300,preview,SEA,NYY,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,827,2023
55,202305310,preview,DET,TEX,1:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,828,2023
57,202305310,preview,LAD,WSN,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,829,2023
55,202305310,preview,HOU,MIN,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,830,2023
58,202305310,preview,CHW,LAA,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,831,2023
57,202305310,preview,SFG,PIT,3:45 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,832,2023
56,202305310,preview,BAL,CLE,3:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,833,2023
56,202305310,preview,MIA,SDP,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,834,2023
56,202305310,preview,ARI,COL,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,835,2023
55,202305310,preview,CHC,TBR,2:20 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,836,2023
56,202305310,preview,TOR,MIL,7:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,837,2023
56,202305310,preview,SEA,NYY,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,838,2023
58,202305310,preview,OAK,ATL,3:37 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,839,2023
57,202305310,preview,NYM,PHI,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,840,2023
55,202305310,preview,BOS,CIN,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,841,2023
56,202306010,preview,HOU,LAA,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,842,2023
56,202306010,preview,BOS,CIN,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,843,2023
57,202306010,preview,MIA,SDP,1:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,844,2023
58,202306010,preview,NYM,PHI,1:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,845,2023
57,202306010,preview,MIN,CLE,7:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,846,2023
57,202306010,preview,ARI,COL,3:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,847,2023
57,202306010,preview,TOR,MIL,1:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,848,2023
58,202306020,preview,SFG,BAL,10:15 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,849,2023
58,202306020,preview,MIN,CLE,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,850,2023
57,202306020,preview,SDP,CHC,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,851,2023
58,202306020,preview,MIA,OAK,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,852,2023
59,202306020,preview,CHW,DET,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,853,2023
57,202306020,preview,WSN,PHI,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,854,2023
56,202306020,preview,PIT,STL,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,855,2023
57,202306020,preview,KCR,COL,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,856,2023
59,202306020,preview,NYM,TOR,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,857,2023
57,202306020,preview,CIN,MIL,5:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,858,2023
58,202306020,preview,LAD,NYY,10:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,859,2023
58,202306020,preview,ARI,ATL,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,860,2023
57,202306020,preview,BOS,TBR,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,861,2023
56,202306020,preview,TEX,SEA,8:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,862,2023
57,202306020,preview,HOU,LAA,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,863,2023
57,202306030,preview,TEX,SEA,4:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,864,2023
60,202306030,preview,NYM,TOR,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,865,2023
58,202306030,preview,CIN,MIL,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,866,2023
58,202306030,preview,WSN,PHI,4:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,867,2023
60,202306030,preview,CHW,DET,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,868,2023
58,202306030,preview,HOU,LAA,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,869,2023
59,202306030,preview,ARI,ATL,10:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,870,2023
58,202306030,preview,SDP,CHC,10:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,871,2023
59,202306030,preview,LAD,NYY,7:15 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,872,2023
57,202306030,preview,PIT,STL,4:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,873,2023
59,202306030,preview,SFG,BAL,10:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,874,2023
58,202306030,preview,KCR,COL,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,875,2023
59,202306030,preview,MIA,OAK,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,876,2023
59,202306030,preview,MIN,CLE,7:15 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,877,2023
58,202306031,preview,BOS,TBR,1:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,878,2023
59,202306032,preview,BOS,TBR,6:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,879,2023
59,202306040,preview,KCR,COL,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,880,2023
60,202306040,preview,MIA,OAK,1:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,881,2023
60,202306040,preview,SFG,BAL,4:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,882,2023
59,202306040,preview,CIN,MIL,1:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,883,2023
60,202306040,preview,BOS,TBR,1:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,884,2023
60,202306040,preview,LAD,NYY,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,885,2023
59,202306040,preview,SDP,CHC,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,886,2023
59,202306040,preview,WSN,PHI,1:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,887,2023
58,202306040,preview,PIT,STL,11:35 am,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,888,2023
61,202306040,preview,NYM,TOR,1:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,889,2023
61,202306040,preview,CHW,DET,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,890,2023
60,202306040,preview,MIN,CLE,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,891,2023
60,202306040,preview,ARI,ATL,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,892,2023
59,202306040,preview,HOU,LAA,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,893,2023
58,202306040,preview,TEX,SEA,2:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,894,2023
61,202306050,preview,MIA,KCR,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,895,2023
60,202306050,preview,PHI,DET,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,896,2023
59,202306050,preview,TEX,STL,8:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,897,2023
61,202306050,preview,TOR,HOU,7:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,898,2023
59,202306050,preview,PIT,OAK,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,899,2023
60,202306050,preview,SDP,CHC,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,900,2023
60,202306050,preview,CIN,MIL,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,901,2023
60,202306060,preview,CLE,BOS,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,902,2023
62,202306060,preview,NYY,CHW,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,903,2023
61,202306060,preview,PHI,DET,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,904,2023
61,202306060,preview,ATL,NYM,7:20 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,905,2023
62,202306060,preview,COL,SFG,8:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,906,2023
62,202306060,preview,LAA,CHC,9:38 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,907,2023
61,202306060,preview,MIL,BAL,7:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,908,2023
62,202306060,preview,TOR,HOU,7:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,909,2023
60,202306060,preview,TEX,STL,8:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,910,2023
60,202306060,preview,WSN,ARI,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,911,2023
61,202306060,preview,CIN,LAD,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,912,2023
61,202306060,preview,SDP,SEA,9:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,913,2023
62,202306060,preview,MIA,KCR,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,914,2023
63,202306060,preview,TBR,MIN,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,915,2023
60,202306060,preview,PIT,OAK,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,916,2023
63,202306070,preview,NYY,CHW,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,917,2023
63,202306070,preview,LAA,CHC,9:38 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,918,2023
62,202306070,preview,CIN,LAD,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,919,2023
61,202306070,preview,PIT,OAK,12:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,920,2023
62,202306070,preview,SDP,SEA,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,921,2023
63,202306070,preview,TOR,HOU,7:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,922,2023
61,202306070,preview,TEX,STL,8:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,923,2023
62,202306070,preview,PHI,DET,6:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,924,2023
62,202306070,preview,MIL,BAL,7:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,925,2023
61,202306070,preview,CLE,BOS,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,926,2023
62,202306070,preview,ATL,NYM,7:20 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,927,2023
64,202306070,preview,TBR,MIN,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,928,2023
63,202306070,preview,MIA,KCR,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,929,2023
61,202306070,preview,WSN,ARI,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,930,2023
63,202306070,preview,COL,SFG,8:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,931,2023
64,202306080,preview,COL,SFG,3:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,932,2023
64,202306080,preview,NYY,CHW,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,933,2023
63,202306080,preview,CIN,LAD,12:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,934,2023
65,202306080,preview,TBR,MIN,1:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,935,2023
62,202306080,preview,WSN,ARI,1:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,936,2023
63,202306080,preview,ATL,NYM,7:20 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,937,2023
62,202306080,preview,CLE,BOS,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,938,2023
63,202306080,preview,MIL,BAL,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,939,2023
64,202306080,preview,LAA,CHC,9:38 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,940,2023
64,202306080,preview,TOR,HOU,7:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,941,2023
63,202306090,preview,PHI,LAD,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,942,2023
63,202306090,preview,CLE,HOU,7:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,943,2023
64,202306090,preview,SFG,CHC,10:15 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,944,2023
64,202306090,preview,ATL,WSN,7:20 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,945,2023
64,202306090,preview,MIL,OAK,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,946,2023
65,202306090,preview,COL,SDP,8:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,947,2023
65,202306090,preview,CHW,MIA,8:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,948,2023
62,202306090,preview,PIT,NYM,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,949,2023
64,202306090,preview,STL,CIN,8:15 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,950,2023
65,202306090,preview,TOR,MIN,7:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,951,2023
65,202306090,preview,NYY,BOS,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,952,2023
63,202306090,preview,BAL,KCR,7:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,953,2023
62,202306090,preview,DET,ARI,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,954,2023
65,202306090,preview,LAA,SEA,9:38 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,955,2023
66,202306090,preview,TBR,TEX,6:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,956,2023
63,202306100,preview,PIT,NYM,4:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,957,2023
66,202306100,preview,LAA,SEA,10:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,958,2023
66,202306100,preview,CHW,MIA,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,959,2023
66,202306100,preview,TOR,MIN,3:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,960,2023
65,202306100,preview,ATL,WSN,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,961,2023
66,202306100,preview,COL,SDP,3:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,962,2023
65,202306100,preview,MIL,OAK,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,963,2023
66,202306100,preview,NYY,BOS,7:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,964,2023
63,202306100,preview,DET,ARI,1:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,965,2023
64,202306100,preview,PHI,LAD,4:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,966,2023
65,202306100,preview,SFG,CHC,7:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,967,2023
64,202306100,preview,BAL,KCR,4:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,968,2023
64,202306100,preview,CLE,HOU,6:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,969,2023
67,202306100,preview,TBR,TEX,4:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,970,2023
65,202306100,preview,STL,CIN,2:15 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,971,2023
67,202306110,preview,CHW,MIA,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,972,2023
64,202306110,preview,DET,ARI,11:35 am,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,973,2023
66,202306110,preview,MIL,OAK,2:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,974,2023
66,202306110,preview,STL,CIN,2:15 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,975,2023
65,202306110,preview,PHI,LAD,1:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,976,2023
65,202306110,preview,BAL,KCR,1:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,977,2023
64,202306110,preview,PIT,NYM,1:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,978,2023
67,202306110,preview,LAA,SEA,4:07 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,979,2023
67,202306110,preview,COL,SDP,3:10 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,980,2023
65,202306110,preview,CLE,HOU,1:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,981,2023
68,202306110,preview,TBR,TEX,1:40 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,982,2023
67,202306110,preview,NYY,BOS,1:35 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,983,2023
66,202306110,preview,SFG,CHC,4:05 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,984,2023
67,202306110,preview,TOR,MIN,1:37 pm,"Game Preview, and Matchups",,,,,,,,,,,,,,,True,985,2023
